1	-1.1726091
2	-1.2072632
3	-1.1319099
4	-1.1580057
5	-1.1602383
6	-1.1897928
7	-1.1359969
8	-1.1663688
9	-1.1482701
10	-1.1590305
11	-1.1524913
12	-1.1530464
13	-1.1698519
14	-1.1639776
15	-1.1800755
16	-1.1517532
17	-1.1688393
18	-1.1585364
19	-1.1656673
20	-1.1628613
21	-1.1407305
22	-1.1680524
23	-1.1589939
24	-1.1707974
25	-1.1623611
26	-1.1584571
27	-1.1901527
28	-1.1419322
29	-1.1730727
30	-1.153815
31	-1.1611594
32	-1.1887558
33	-1.180594
34	-1.1422738
35	-1.1638495
36	-1.1394373
37	-1.1623001
38	-1.1539736
39	-1.161013
40	-1.147959
41	-1.1975276
42	-1.1672106
43	-1.1406756
44	-1.1606531
45	-1.1569626
46	-1.1533148
47	-1.1568223
48	-1.1468671
49	-1.1657283
50	-1.1510151
51	-1.1716636
52	-1.1498683
53	-1.1757933
54	-1.1390164
55	-1.1921657
56	-1.1381685
57	-1.1412185
58	-1.1702423
59	-1.1446162
60	-1.1734997
61	-1.1628247
62	-1.1423653
63	-1.145336
64	-1.1557731
65	-1.164429
66	-1.1717368
67	-1.1712488
68	-1.1915801
69	-1.171322
70	-1.1847847
71	-1.1504722
72	-1.180411
73	-1.1680158
74	-1.1640935
75	-1.1394068
76	-1.1674912
77	-1.167235
78	-1.1398643
79	-1.1760007
80	-1.1816859
81	-1.1736949
82	-1.185901
83	-1.1644473
84	-1.1610679
85	-1.1600492
86	-1.1740426
87	-1.1547117
88	-1.1613424
89	-1.1354967
90	-1.1499232
91	-1.1583656
92	-1.1436402
93	-1.1874199
94	-1.1703338
95	-1.151253
96	-1.1800023
97	-1.1636543
98	-1.1659601
99	-1.1491424
100	-1.1793313
101	-1.1408037
102	-1.1747685
103	-1.1744269
104	-1.1476357
105	-1.1574933
106	-1.1476235
107	-1.1821678
108	-1.1527597
109	-1.1614827
110	-1.1488618
111	-1.1247546
112	-1.1759763
113	-1.1480139
114	-1.1613912
115	-1.1539675
116	-1.1430607
117	-1.1633981
118	-1.1833817
119	-1.1419627
120	-1.1588109
121	-1.1614034
122	-1.1565173
123	-1.166198
124	-1.170102
125	-1.1910067
126	-1.1253524
127	-1.1545958
128	-1.159671
129	-1.1337094
130	-1.1571029
131	-1.1416028
132	-1.1422128
133	-1.1492461
134	-1.1545409
135	-1.1651732
136	-1.1523144
137	-1.1649719
138	-1.1639044
139	-1.1849372
140	-1.1559866
141	-1.1481054
142	-1.1421213
143	-1.1470074
144	-1.1537784
145	-1.1710414
146	-1.1933491
147	-1.1585669
148	-1.1554864
149	-1.1674363
150	-1.1764704
151	-1.1501184
152	-1.1611289
153	-1.1680768
154	-1.1502465
155	-1.1582619
156	-1.17608
157	-1.1878713
158	-1.1842723
159	-1.1564197
160	-1.1536381
161	-1.1707547
162	-1.1735241
163	-1.1555108
164	-1.1706022
165	-1.185047
166	-1.1839856
167	-1.1678755
168	-1.1714806
169	-1.1700593
170	-1.1652281
171	-1.1937212
172	-1.1920071
173	-1.1755066
174	-1.1865842
175	-1.1844553
176	-1.1701935
177	-1.1563099
178	-1.1702362
179	-1.1630382
180	-1.1708462
181	-1.155401
182	-1.150277
183	-1.1642521
184	-1.1577983
185	-1.15595
186	-1.127768
187	-1.1697116
188	-1.1984914
189	-1.154608
190	-1.1958013
191	-1.1731764
192	-1.1608422
193	-1.1757994
194	-1.1686746
195	-1.1503136
196	-1.1775196
197	-1.1544311
198	-1.1796546
199	-1.1785261
200	-1.1801975
201	-1.1517288
202	-1.1495633
203	-1.1817042
204	-1.1693517
205	-1.1873467
206	-1.1540956
207	-1.1676742
208	-1.1881275
209	-1.1729385
210	-1.148447
211	-1.1724017
212	-1.1528878
213	-1.1760922
214	-1.1866696
215	-1.1297993
216	-1.159732
217	-1.1676559
218	-1.1448297
219	-1.176446
220	-1.1382539
221	-1.1258953
222	-1.1600553
223	-1.174799
224	-1.1656673
225	-1.1537723
226	-1.1489472
227	-1.1735363
228	-1.16083
229	-1.1528512
230	-1.177483
231	-1.1725237
232	-1.1495511
233	-1.1663261
234	-1.1971006
235	-1.166991
236	-1.1745489
237	-1.1732496
238	-1.1836928
239	-1.1732374
240	-1.1784773
241	-1.1606653
242	-1.1499232
243	-1.1607995
244	-1.1447321
245	-1.1487032
246	-1.1580728
247	-1.1639593
248	-1.16022
249	-1.1692297
250	-1.1600065
251	-1.1376073
252	-1.1250474
253	-1.1602444
254	-1.1584388
255	-1.1676986
256	-1.1379855
257	-1.1241141
258	-1.1478004
259	-1.1460558
260	-1.1701752
261	-1.1441648
262	-1.1500879
263	-1.1318306
264	-1.1349721
265	-1.1940506
266	-1.1456898
267	-1.1595429
268	-1.1579203
269	-1.1665152
270	-1.1916411
271	-1.1578471
272	-1.1417919
273	-1.1577739
274	-1.1681134
275	-1.1519057
276	-1.1813016
277	-1.1620561
278	-1.1789409
279	-1.1810759
280	-1.1395776
281	-1.1178616
282	-1.1590549
283	-1.1751467
284	-1.1589695
285	-1.1704558
286	-1.1763789
287	-1.1831011
288	-1.1477211
289	-1.1298725
290	-1.159549
291	-1.1837965
292	-1.1402181
293	-1.1591464
294	-1.1681195
295	-1.1506247
296	-1.1637641
297	-1.1509236
298	-1.1707852
299	-1.1680585
300	-1.1522473
301	-1.1234431
302	-1.179252
303	-1.1878103
304	-1.159732
305	-1.182973
306	-1.1560781
307	-1.153022
