1	-0.3790113
2	-0.3757905
3	-0.3816648
4	-0.3726795
5	-0.3786209
6	-0.3865326
7	-0.3764005
8	-0.3790601
9	-0.3843671
10	-0.3897534
11	-0.3812317
12	-0.3813476
13	-0.3825005
14	-0.3765042
15	-0.3851235
16	-0.3859958
17	-0.3831654
18	-0.380335
19	-0.3782976
20	-0.3833667
21	-0.37515
22	-0.3843976
23	-0.3800056
24	-0.3776388
25	-0.3849222
26	-0.3867217
27	-0.3836961
28	-0.3876611
29	-0.3841719
30	-0.3834521
31	-0.3870755
32	-0.3752476
33	-0.380701
34	-0.3846599
35	-0.3808718
36	-0.3741862
37	-0.3780414
38	-0.3781085
39	-0.3774375
40	-0.3809328
41	-0.3817563
42	-0.3841292
43	-0.3828787
44	-0.3755343
45	-0.38247
46	-0.3759552
47	-0.3852455
48	-0.3753574
49	-0.3857213
50	-0.3785233
51	-0.3747901
52	-0.3783586
53	-0.3757173
54	-0.3792797
55	-0.3769251
56	-0.3782427
57	-0.3817258
58	-0.380213
59	-0.3782061
60	-0.3833911
61	-0.3781817
62	-0.3823785
63	-0.3828299
64	-0.3866424
65	-0.3787673
66	-0.3836839
67	-0.3809938
68	-0.3775961
69	-0.3730699
70	-0.3808962
71	-0.3814269
72	-0.379725
73	-0.3821833
74	-0.3809145
75	-0.3852394
76	-0.3785538
77	-0.3827994
78	-0.3818661
79	-0.3803411
80	-0.3779804
81	-0.3881918
82	-0.3794444
83	-0.3772728
84	-0.3793041
85	-0.3824212
86	-0.3831166
87	-0.386191
88	-0.3809938
89	-0.3839767
90	-0.3840194
91	-0.3862398
92	-0.383873
93	-0.3802557
94	-0.3814574
95	-0.3783403
96	-0.3824883
97	-0.3805485
98	-0.3800666
99	-0.3760467
100	-0.3799568
101	-0.381982
102	-0.3767116
103	-0.3760711
104	-0.3789747
105	-0.3793712
106	-0.3795237
107	-0.3708922
108	-0.3823907
109	-0.3811524
110	-0.3787185
111	-0.383324
112	-0.3779011
113	-0.374296
114	-0.3775717
115	-0.3776449
116	-0.3817929
117	-0.3804631
118	-0.380701
119	-0.3855505
120	-0.3815001
121	-0.3785477
122	-0.379359
123	-0.376431
124	-0.3864289
125	-0.3799751
126	-0.3824456
127	-0.3781329
128	-0.3755953
129	-0.3828543
130	-0.3802313
131	-0.3770227
132	-0.3778584
133	-0.3828238
134	-0.3749853
135	-0.3808779
136	-0.3871975
137	-0.3796884
138	-0.3836717
139	-0.3791272
140	-0.3845745
141	-0.3823724
142	-0.3796579
143	-0.3767848
144	-0.3829458
145	-0.3790662
146	-0.3789686
147	-0.3818478
148	-0.3769739
149	-0.3837815
150	-0.3784623
151	-0.3825737
152	-0.384788
153	-0.3763883
154	-0.3800544
155	-0.3823053
156	-0.3767909
157	-0.3858128
158	-0.3790479
159	-0.3784196
160	-0.3830129
161	-0.3820735
162	-0.3736006
163	-0.3852455
164	-0.3799141
165	-0.3812988
166	-0.382531
167	-0.3860446
168	-0.3838364
169	-0.3828665
170	-0.3780048
171	-0.3836229
172	-0.3830007
173	-0.3816465
174	-0.3788283
175	-0.3826896
176	-0.3838974
177	-0.3800727
178	-0.3836168
179	-0.3898022
180	-0.374357
181	-0.3797128
182	-0.3739544
183	-0.37576
184	-0.3818539
185	-0.376797
186	-0.3845806
187	-0.3833545
188	-0.3812317
189	-0.3872036
190	-0.3829824
191	-0.3857152
192	-0.387533
193	-0.3832508
194	-0.3816648
195	-0.3765957
196	-0.3830922
197	-0.3832935
198	-0.3796701
199	-0.3783525
200	-0.3814879
201	-0.3828665
202	-0.3724843
203	-0.384605
204	-0.3767421
205	-0.3788954
206	-0.3853797
207	-0.3848795
208	-0.3830739
209	-0.375028
210	-0.3861727
211	-0.3877648
212	-0.3831593
213	-0.3780109
214	-0.3919006
215	-0.3849893
216	-0.3868742
217	-0.384544
218	-0.3816831
219	-0.3754672
220	-0.386923
221	-0.3832264
222	-0.3800117
223	-0.3810243
224	-0.3780963
225	-0.3761748
226	-0.3789198
227	-0.3799934
228	-0.373625
229	-0.3773521
230	-0.3782
231	-0.378749
232	-0.3794993
233	-0.3814818
234	-0.3803411
235	-0.3734908
236	-0.381128
237	-0.3793163
238	-0.3778584
239	-0.3762541
240	-0.3845562
241	-0.3796152
242	-0.3777669
243	-0.3761077
244	-0.3788954
245	-0.3795176
246	-0.3810731
247	-0.3792736
248	-0.3722586
249	-0.3772606
250	-0.3786514
251	-0.3756868
252	-0.3745644
253	-0.379359
254	-0.3714595
255	-0.3783403
256	-0.3755892
257	-0.3853492
258	-0.3904122
259	-0.3818722
260	-0.3779072
261	-0.3811646
262	-0.3831349
263	-0.3821162
264	-0.3790845
265	-0.378322
266	-0.3740276
267	-0.380396
268	-0.3802801
269	-0.3787978
270	-0.3860324
271	-0.376309
272	-0.3823968
273	-0.3849527
274	-0.3755343
275	-0.3768824
276	-0.383934
277	-0.3828909
278	-0.3871487
279	-0.3881369
280	-0.3782915
281	-0.3857701
282	-0.3792126
283	-0.3807071
284	-0.3770288
285	-0.3738629
286	-0.3776266
287	-0.3806217
288	-0.3842207
289	-0.3833423
290	-0.3813171
291	-0.3749609
292	-0.3761748
293	-0.3815428
294	-0.3766201
295	-0.3761504
296	-0.3829336
297	-0.3843427
