	0.000	-1.966	-1.564	0.379	2.434	1.155
	1.000	-1.969	-1.564	0.380	2.434	1.155
	2.000	-1.980	-1.554	0.402	2.434	1.156
	3.000	-1.992	-1.537	0.432	2.434	1.156
	4.000	-2.009	-1.518	0.468	2.434	1.156
	5.000	-2.013	-1.513	0.477	2.434	1.156
	6.000	-2.033	-1.502	0.508	2.434	1.156
	7.000	-2.046	-1.485	0.537	2.434	1.156
	8.000	-2.061	-1.471	0.567	2.434	1.156
	9.000	-2.078	-1.460	0.595	2.434	1.157
	10.000	-2.094	-1.447	0.624	2.434	1.157
	11.000	-2.108	-1.435	0.649	2.434	1.157
	12.000	-2.122	-1.425	0.675	2.434	1.157
	13.000	-2.136	-1.403	0.711	2.434	1.158
	14.000	-2.153	-1.384	0.746	2.434	1.158
	15.000	-2.163	-1.375	0.764	2.434	1.158
	16.000	-2.181	-1.358	0.800	2.434	1.159
	17.000	-2.197	-1.349	0.825	2.434	1.159
	18.000	-2.208	-1.346	0.840	2.434	1.159
	19.000	-2.223	-1.332	0.868	2.434	1.159
	20.000	-2.241	-1.297	0.922	2.434	1.160
	21.000	-2.263	-1.283	0.958	2.434	1.160
	22.000	-2.278	-1.262	0.994	2.434	1.160
	23.000	-2.292	-1.251	1.020	2.434	1.161
	24.000	-2.313	-1.235	1.056	2.434	1.161
	25.000	-2.324	-1.223	1.079	2.434	1.161
	26.000	-2.344	-1.194	1.129	2.434	1.161
	27.000	-2.365	-1.175	1.168	2.434	1.158
	28.000	-2.376	-1.174	1.181	2.434	0.223
	29.000	-2.394	-1.149	1.223	2.434	0.350
	30.000	-2.413	-1.123	1.269	2.434	0.343
	31.000	-2.427	-1.120	1.286	2.434	0.339
	32.000	-2.448	-1.098	1.328	2.434	0.332
	33.000	-2.464	-1.070	1.373	2.434	0.325
	34.000	-2.481	-1.051	1.410	2.434	0.319
	35.000	-2.502	-1.031	1.450	2.434	0.312
	36.000	-2.527	-0.994	1.513	2.434	0.302
	37.000	-2.546	-0.970	1.557	2.434	0.295
	38.000	-2.563	-0.957	1.587	2.434	0.289
	39.000	-2.585	-0.939	1.626	2.434	0.281
	40.000	-2.606	-0.914	1.673	2.434	0.274
	41.000	-2.631	-0.885	1.726	2.434	0.265
	42.000	-2.654	-0.861	1.774	2.434	0.257
	43.000	-2.679	-0.840	1.820	2.434	0.245
	44.000	-2.709	-0.809	1.880	2.434	0.238
	45.000	-2.732	-0.807	1.906	2.434	0.233
	46.000	-2.751	-0.775	1.958	2.434	0.222
	47.000	-2.773	-0.746	2.008	2.434	0.213
	48.000	-2.796	-0.713	2.065	2.434	0.203
	49.000	-2.824	-0.675	2.131	2.434	0.188
	50.000	-2.843	-0.654	2.170	2.434	0.180
	51.000	-2.871	-0.628	2.225	2.434	0.175
	52.000	-2.895	-0.597	2.282	2.434	0.166
	53.000	-2.926	-0.570	2.339	2.434	0.156
	54.000	-2.960	-0.542	2.401	2.434	0.145
	55.000	-2.989	-0.513	2.460	2.434	0.135
	56.000	-3.019	-0.488	2.514	2.434	0.126
	57.000	-3.048	-0.456	2.576	2.434	0.115
	58.000	-3.067	-0.422	2.628	2.434	0.106
	59.000	-3.088	-0.394	2.679	2.434	0.096
	60.000	-3.114	-0.370	2.728	2.434	0.088
	61.000	-3.150	-0.332	2.803	2.434	0.075
	62.000	-3.174	-0.302	2.857	2.434	0.065
	63.094	-3.202	-0.273	2.915	2.434	0.054
	64.094	-3.232	-0.244	2.974	2.434	0.044
	65.094	-3.254	-0.215	3.025	2.434	0.034
	66.094	-3.280	-0.187	3.079	2.434	0.024
	67.094	-3.302	-0.163	3.125	2.434	0.014
	68.094	-3.310	-0.159	3.138	2.434	0.012
