	0.000	-1.713	-1.716	-0.020	2.231	1.158
	1.000	-1.714	-1.718	-0.022	2.235	1.158
	2.000	-1.714	-1.717	-0.021	2.230	1.158
	3.000	-1.715	-1.716	-0.020	2.227	1.158
	4.000	-1.713	-1.709	-0.014	2.205	1.158
	5.000	-1.711	-1.716	-0.022	2.233	1.157
	6.000	-1.713	-1.718	-0.023	2.236	1.158
	7.000	-1.713	-1.717	-0.022	2.232	1.158
	8.000	-1.711	-1.716	-0.025	2.240	1.157
	9.000	-1.710	-1.718	-0.026	2.246	1.157
	10.000	-1.712	-1.717	-0.024	2.237	1.158
	11.000	-1.712	-1.718	-0.024	2.238	1.158
	12.000	-1.710	-1.717	-0.026	2.242	1.157
	13.000	-1.709	-1.713	-0.022	2.231	1.158
	14.000	-1.709	-1.714	-0.023	2.232	1.158
	15.000	-1.703	-1.726	-0.043	2.299	1.158
	16.000	-1.702	-1.729	-0.047	2.314	1.158
	17.000	-1.705	-1.729	-0.043	2.304	1.158
	18.000	-1.710	-1.717	-0.025	2.245	1.158
	19.000	-1.707	-1.723	-0.036	2.278	1.158
	20.000	-1.701	-1.717	-0.035	2.278	1.158
	21.000	-1.703	-1.724	-0.040	2.295	1.157
	22.000	-1.705	-1.727	-0.043	2.305	1.157
	23.000	-1.702	-1.732	-0.050	2.331	1.157
	24.000	-1.699	-1.723	-0.043	2.307	1.157
	25.000	-1.696	-1.708	-0.030	2.266	1.157
	26.000	-1.700	-1.714	-0.033	2.276	1.157
	27.000	-1.701	-1.729	-0.047	2.323	1.157
	28.000	-1.703	-1.728	-0.045	2.317	1.157
	29.000	-1.713	-1.703	-0.007	2.192	1.157
	30.000	-1.715	-1.718	-0.021	2.235	1.157
	31.000	-1.720	-1.707	-0.004	2.179	1.157
	32.000	-1.717	-1.708	-0.007	2.187	1.157
	33.000	-1.712	-1.708	-0.013	2.206	1.157
	34.000	-1.705	-1.718	-0.032	2.268	1.157
	35.000	-1.708	-1.711	-0.021	2.230	1.157
	36.000	-1.713	-1.709	-0.014	2.204	1.157
	37.000	-1.707	-1.705	-0.017	2.215	1.157
	38.000	-1.706	-1.708	-0.020	2.223	1.157
	39.000	-1.708	-1.711	-0.021	2.225	1.157
	40.000	-1.707	-1.698	-0.009	2.186	1.157
	41.000	-1.704	-1.687	0.000	2.151	1.157
	42.000	-1.694	-1.699	-0.024	2.231	1.157
	43.000	-1.691	-1.709	-0.037	2.276	1.157
	44.000	-1.693	-1.716	-0.043	2.295	1.157
	45.000	-1.693	-1.712	-0.037	2.278	1.157
	46.000	-1.694	-1.704	-0.029	2.250	1.157
	47.000	-1.694	-1.711	-0.036	2.276	1.157
	48.000	-1.702	-1.713	-0.030	2.257	1.157
	49.000	-1.712	-1.716	-0.022	2.228	1.157
	50.000	-1.701	-1.716	-0.033	2.266	1.157
	51.000	-1.711	-1.704	-0.011	2.191	1.157
	52.000	-1.696	-1.697	-0.018	2.215	1.157
	53.000	-1.700	-1.698	-0.016	2.205	1.157
	54.000	-1.694	-1.708	-0.032	2.260	1.157
	55.000	-1.699	-1.705	-0.024	2.233	1.157
	56.000	-1.698	-1.722	-0.044	2.299	1.157
	57.000	-1.698	-1.717	-0.037	2.278	1.157
	58.000	-1.698	-1.727	-0.049	2.318	1.157
	59.000	-1.703	-1.718	-0.034	2.269	1.157
	60.000	-1.699	-1.726	-0.045	2.308	1.157
	61.000	-1.709	-1.706	-0.015	2.209	1.157
	62.000	-1.708	-1.711	-0.020	2.225	1.157
	63.000	-1.705	-1.723	-0.038	2.282	1.157
	64.031	-1.705	-1.724	-0.038	2.285	1.157
	65.031	-1.704	-1.727	-0.042	2.300	1.157
	66.031	-1.705	-1.728	-0.043	2.305	1.157
	67.031	-1.707	-1.722	-0.034	2.275	1.157
	68.031	-1.708	-1.726	-0.038	2.288	1.157
	69.031	-1.710	-1.715	-0.023	2.238	1.156
	70.031	-1.707	-1.685	0.005	2.143	1.157
